ovm_0671,6117.49,5356.17,0,
ovm_0672,6650.03,5356.16,0,
ovm_0673,6650.16,4823.07,0,
ovm_0674,6117.36,4823.08,0,
ovm_0681,7005.48,5356.1,0,
ovm_0682,7538.65,5356.26,0,
ovm_0683,7538.79,4822.96,0,
ovm_0684,7005.35,4823.15,0,
ovm_0691,7898.33,5356.16,0,
ovm_0692,8430.87,5356.16,0,
ovm_0693,8431,4823.08,0,
ovm_0694,7898.2,4823.08,0,
ovm_0701,8790.53,5356.26,0,
ovm_0702,9323.71,5356.1,0,
ovm_0703,9323.85,4823.15,0,
ovm_0704,8790.42,4822.96,0,
ovm_0711,9679.17,5356.16,0,
ovm_0712,10211.7,5356.17,0,
ovm_0713,10211.8,4823.08,0,
ovm_0714,9679.04,4823.08,0,
ovm_0721,10572.5,5356.17,0,
ovm_0722,11105,5356.16,0,
ovm_0723,11105.2,4823.09,0,
ovm_0724,10572.4,4823.08,0,
ovm_0731,769.112,6244.04,0,
ovm_0732,1301.78,6244.02,0,
ovm_0733,1301.78,5711.38,0,
ovm_0734,769.111,5711.38,0,
ovm_0741,1662.42,6244.04,0,
ovm_0742,2195.09,6244.03,0,
ovm_0743,2195.09,5711.38,0,
ovm_0744,1662.42,5711.38,0,
ovm_0751,2550.43,6243.95,0,
ovm_0752,3083.68,6244.11,0,
ovm_0753,3083.67,5711.3,0,
ovm_0754,2550.43,5711.46,0,
ovm_0761,3443.28,6244.05,0,
ovm_0762,3975.93,6244.03,0,
ovm_0763,3975.93,5711.38,0,
ovm_0764,3443.27,5711.38,0,
ovm_0771,4335.52,6244.12,0,
ovm_0772,4868.76,6243.95,0,
ovm_0773,4868.76,5711.46,0,
ovm_0774,4335.51,5711.3,0,
ovm_0781,5224.11,6244.03,0,
ovm_0782,5756.77,6244.03,0,
ovm_0783,5756.78,5711.38,0,
ovm_0784,5224.11,5711.38,0,
ovm_0791,6117.42,6244.04,0,
ovm_0792,6650.09,6244.03,0,
ovm_0793,6650.1,5711.38,0,
ovm_0794,6117.42,5711.38,0,
ovm_0801,7005.44,6243.95,0,
ovm_0802,7538.67,6244.13,0,
ovm_0803,7538.69,5711.31,0,
ovm_0804,7005.43,5711.46,0,
ovm_0811,7898.28,6244.04,0,
ovm_0812,8430.93,6244.04,0,
ovm_0813,8430.93,5711.38,0,
ovm_0814,7898.28,5711.38,0,
ovm_0821,8790.54,6244.11,0,
ovm_0822,9323.76,6243.96,0,
ovm_0823,9323.76,5711.46,0,
ovm_0824,8790.53,5711.3,0,
ovm_0831,9679.11,6244.03,0,
ovm_0832,10211.8,6244.02,0,
ovm_0833,10211.8,5711.38,0,
ovm_0834,9679.11,5711.38,0,
ovm_0841,10572.4,6244.04,0,
ovm_0842,11105.1,6244.03,0,
ovm_0843,11105.1,5711.38,0,
ovm_0844,10572.4,5711.38,0,
ovm_0851,769.106,7137.35,0,
ovm_0852,1301.78,7137.35,0,
ovm_0853,1301.78,6604.66,0,
ovm_0854,769.104,6604.69,0,
ovm_0861,1662.42,7137.35,0,
ovm_0862,2195.09,7137.35,0,
ovm_0863,2195.09,6604.68,0,
ovm_0864,1662.42,6604.67,0,
ovm_0871,2550.44,7137.28,0,
ovm_0872,3083.66,7137.44,0,
ovm_0873,3083.66,6604.59,0,
ovm_0874,2550.43,6604.76,0,
ovm_0881,3443.27,7137.35,0,
ovm_0882,3975.93,7137.35,0,
ovm_0883,3975.93,6604.68,0,
